business_id,business_age,industry,industry_risk_score,annual_revenue,profit_margin,invoice_payment_behavior,credit_history,past_loan_defaults,loan_repayment_rate,initial_investment,total_assets,total_liabilities,debt_to_equity_ratio,payment_history,amount_owed,length_of_credit_history,new_credit,credit_mix,risk_category
MSME_1533,11,Healthcare,2,2327963,22.47382215,32,Good,No,94,NA,32397633,2509821,1.65,63,605053,3,3,3,High
MSME_1534,13,IT Services,5,9027231,22.19985664,9,Good,Yes,85,NA,3667357,27530979,2.89,53,615507,3,2,1,High
MSME_1535,22,Fintech,7,9767016,16.57808278,47,Poor,Yes,66,NA,3694850,8512146,2.75,70,164468,12,5,4,High
MSME_1536,17,Fintech,7,3707592,18.89974089,23,Average,No,69,NA,9118127,15294990,0.6,66,626490,12,3,2,High
MSME_1537,20,Retail,3,4877222,20.65810575,11,Poor,No,87,NA,10652698,2020152,2.27,91,757188,17,5,1,Medium
MSME_1538,30,IT Services,5,7864718,25.26201268,9,Average,Yes,79,NA,9605555,10733559,2.99,57,918148,16,3,3,High
MSME_1539,27,Fintech,7,6175273,22.06686614,6,Poor,Yes,65,NA,23515003,23718783,0.49,69,922273,2,0,5,High
MSME_1540,22,AI Startups,8,7575456,15.30427292,27,Good,Yes,80,NA,20733025,21485983,2.75,72,820126,7,0,2,High
MSME_1541,20,Healthcare,2,2767319,11.86203649,41,Poor,Yes,100,NA,31594956,3932098,1.88,54,515799,19,1,3,High
MSME_1542,6,Retail,3,6334792,10.14964931,27,Average,Yes,59,NA,27851249,24736336,1.69,86,883633,6,1,2,High
MSME_1543,10,Fintech,7,9197536,17.74707184,45,Good,Yes,90,NA,25453332,5930473,0.44,96,307632,18,2,1,High
MSME_1544,6,AI Startups,8,9303066,6.949319763,8,Poor,Yes,95,NA,20083838,11533678,2.8,56,353318,8,4,5,High
MSME_1545,25,Healthcare,2,1396232,10.79421103,26,Average,Yes,95,NA,20132219,16945011,2.94,64,179457,3,5,4,High
MSME_1546,9,Retail,3,2270464,9.671060299,32,Average,No,69,NA,21500692,12323105,0.14,60,316887,8,5,1,High
MSME_1547,18,Manufacturing,4,9313120,5.99618972,32,Good,Yes,59,NA,47466055,6454323,2.78,92,77126,11,5,1,High
MSME_1548,30,Fintech,7,6653421,17.51930715,27,Average,Yes,54,NA,11308937,660179,2.04,51,81918,6,2,4,High
MSME_1549,8,Manufacturing,4,2209568,10.31975863,17,Average,Yes,70,NA,36877039,17197516,1.66,63,115407,1,1,1,High
MSME_1550,13,Manufacturing,4,4299146,17.26098668,40,Poor,Yes,68,NA,3032181,11644404,2.96,72,72069,12,2,2,High
MSME_1551,13,Healthcare,2,4668508,16.86820797,23,Good,No,52,NA,40289698,13409435,1.29,80,325923,8,0,5,High
MSME_1552,17,Manufacturing,4,1804910,26.21010318,6,Good,Yes,84,NA,31140504,29901285,2.45,53,77157,2,2,4,High
MSME_1553,10,Healthcare,2,3566651,16.1068207,47,Good,No,59,NA,8034224,5345556,2.33,57,528281,1,1,5,High
MSME_1554,21,Manufacturing,4,2661102,13.9906289,27,Poor,No,71,NA,15271246,27241337,0.41,91,738711,13,2,3,High
MSME_1555,15,Retail,3,5890334,16.86857758,16,Good,Yes,65,NA,24916605,14547459,2.72,52,563537,20,5,3,High
MSME_1556,7,AI Startups,8,1827840,28.44678099,18,Average,Yes,83,NA,41595414,26487933,1.2,80,83170,19,0,4,High
MSME_1557,9,Retail,3,8042946,21.00616343,38,Good,Yes,82,NA,18589176,21051899,2.65,92,297817,5,5,4,High
MSME_1558,21,Retail,3,9524247,9.470688339,20,Good,No,56,NA,26749648,28329545,0.63,89,208142,1,3,1,High
MSME_1559,13,AI Startups,8,6977605,20.41362371,20,Average,Yes,94,NA,46268529,10779701,0.52,66,752229,17,0,5,Medium
MSME_1560,30,AI Startups,8,7702202,18.77641847,48,Good,No,73,NA,4485004,18147547,0.37,95,659073,11,5,1,High
MSME_1561,19,Manufacturing,4,5766378,12.21375319,33,Good,Yes,51,NA,32352293,4502461,2.78,86,814124,3,0,5,High
MSME_1562,15,Retail,3,1902638,18.21607683,45,Poor,No,86,NA,14000465,19528470,2.25,77,73570,17,1,2,High
MSME_1563,7,Healthcare,2,2997256,13.83658708,15,Average,Yes,89,NA,23815062,2452198,2.07,69,938793,13,5,4,High
MSME_1564,20,Healthcare,2,5524754,12.65666471,36,Poor,No,69,NA,1668138,22761271,1.48,72,874588,13,2,3,High
MSME_1565,7,AI Startups,8,6944200,7.964336673,26,Good,Yes,68,NA,28397289,11798672,2.81,63,65386,19,4,5,High
MSME_1566,21,Manufacturing,4,5965446,12.75475951,6,Good,No,55,NA,26321695,29295622,1.46,100,602453,16,2,1,High
MSME_1567,12,Healthcare,2,5241525,14.08042928,7,Poor,Yes,74,NA,43564636,11785858,1.83,75,507614,13,3,3,High
MSME_1568,7,Retail,3,5696755,9.348259123,22,Average,No,77,NA,37248752,19954717,0.58,75,257752,10,5,3,Medium
MSME_1569,10,IT Services,5,1458614,17.04614597,25,Poor,No,63,NA,11192308,21230919,1.81,89,363625,17,5,3,High
MSME_1570,9,AI Startups,8,5610911,13.32500707,5,Average,No,81,NA,34508907,19611041,2.47,91,455721,8,4,1,Medium
MSME_1571,7,Fintech,7,2424866,5.15170871,12,Average,No,78,NA,5418415,11471760,1.89,83,846588,16,3,4,High
MSME_1572,29,Retail,3,3359982,12.66525673,41,Good,Yes,85,NA,47353358,21006081,1.53,82,550270,15,3,4,High
MSME_1573,6,Fintech,7,1842078,26.28644935,37,Average,Yes,55,NA,31064790,24162316,2.45,93,573890,3,0,5,High
MSME_1574,17,Retail,3,4849549,23.61466499,44,Poor,No,86,NA,11081625,12011287,1.83,97,788464,18,1,3,High
MSME_1575,18,IT Services,5,8005057,24.16553195,6,Poor,Yes,77,NA,6954328,16130254,0.85,83,982103,8,0,2,Medium
MSME_1576,20,AI Startups,8,6152384,13.31413715,49,Good,No,91,NA,17854875,17135840,1.44,73,186966,11,2,4,High
MSME_1577,13,AI Startups,8,4290489,24.37702978,35,Average,No,59,NA,18007934,10195545,0.81,91,392411,15,1,4,High
MSME_1578,7,Manufacturing,4,5572638,13.64214799,48,Average,Yes,87,NA,10619489,19096478,2.94,84,833331,19,4,5,Medium
MSME_1579,23,IT Services,5,7301189,14.83073783,46,Good,No,83,NA,8411983,12681332,2.59,76,966766,18,3,2,High
MSME_1580,24,Fintech,7,6116820,5.111261243,48,Good,No,63,NA,20798035,17640133,2.26,86,405826,4,3,4,High
MSME_1581,28,AI Startups,8,4878188,19.44870263,45,Average,Yes,74,NA,17950651,24543354,0.42,79,867860,7,2,3,High
MSME_1582,24,AI Startups,8,5018556,12.02555292,9,Good,Yes,91,NA,10572042,18820794,0.37,89,375413,14,2,3,Medium
MSME_1583,22,Manufacturing,4,9574935,19.91894008,23,Good,Yes,59,NA,3289257,7463144,2.25,59,949797,3,0,5,High
MSME_1584,22,AI Startups,8,1407037,29.94952479,11,Good,No,100,NA,35369039,8198279,0.76,63,83888,5,3,4,High
MSME_1585,14,Healthcare,2,3939063,13.13341005,21,Poor,No,72,NA,22841339,1282580,0.43,98,810389,10,1,1,High
MSME_1586,29,IT Services,5,2100142,5.258803367,42,Poor,No,88,NA,16239142,27000019,0.9,68,632211,16,2,5,High
MSME_1587,18,Healthcare,2,8183906,17.34164933,18,Good,Yes,66,NA,18153298,6140707,0.76,97,195230,9,3,2,High
MSME_1588,11,Healthcare,2,1201100,10.65310392,42,Good,No,85,NA,42618710,16234458,1.98,52,588538,19,5,3,High
MSME_1589,24,Fintech,7,1622610,13.23561251,15,Poor,No,59,NA,25889245,14310246,0.6,73,516308,20,1,4,High
MSME_1590,10,Retail,3,4532613,12.47897056,15,Average,Yes,91,NA,15471926,7775135,0.6,51,547425,9,5,4,High
MSME_1591,13,IT Services,5,5058446,15.93979946,13,Good,No,92,NA,9460462,2813938,0.28,99,315852,3,5,1,Medium
MSME_1592,9,Fintech,7,5017962,21.34562815,37,Average,Yes,98,NA,15093992,20334091,0.76,89,529306,4,2,3,Medium
MSME_1593,25,IT Services,5,3046515,19.02241083,5,Good,No,58,NA,27591408,8218842,2.34,62,510283,14,2,2,High
MSME_1594,15,Retail,3,3850899,7.437609543,16,Average,Yes,67,NA,20562409,8148408,1.76,65,155762,2,1,3,High
MSME_1595,21,Fintech,7,4691108,14.20049275,8,Good,Yes,95,NA,42770358,25582134,1.87,53,546994,1,0,4,High
MSME_1596,28,IT Services,5,7535103,21.04247296,13,Average,No,54,NA,38986977,19224193,0.83,71,525561,8,3,2,High
MSME_1597,11,IT Services,5,4102476,10.06618073,33,Good,No,78,NA,39524035,16546201,2.91,55,238961,15,3,1,High
MSME_1598,7,Fintech,7,5594262,29.21361458,21,Good,No,64,NA,40416298,4158376,1.63,90,757360,14,5,4,High
MSME_1599,28,AI Startups,8,5626563,18.70517925,29,Good,No,82,NA,39964433,24082631,0.76,74,79421,7,0,5,High
MSME_1600,26,AI Startups,8,8180097,28.98516892,41,Good,No,80,NA,17862305,13526746,2.8,81,73460,20,0,5,High
MSME_1601,14,Healthcare,2,697254,9.723706763,15,Average,Yes,83,NA,14751618,29490995,1.11,54,197229,12,3,5,High
MSME_1602,30,Manufacturing,4,5870666,14.94533446,19,Good,No,79,NA,11766907,7948624,2.98,87,54739,19,2,1,Medium
MSME_1603,12,Manufacturing,4,6743275,27.76293542,24,Poor,Yes,94,NA,48957230,22108954,0.37,79,472070,4,4,1,High
MSME_1604,11,Fintech,7,6351984,14.87032867,15,Poor,No,63,NA,12982285,13667282,0.84,50,172991,18,4,4,High
MSME_1605,28,IT Services,5,5706001,16.62155414,8,Average,No,65,NA,11824068,9310455,1.85,100,911864,1,3,3,High
MSME_1606,29,AI Startups,8,2103784,18.03567418,47,Poor,No,62,NA,2576434,27742119,2.33,54,180613,12,0,4,High
MSME_1607,14,AI Startups,8,4325228,26.50813783,31,Good,Yes,87,NA,40628254,4008565,0.97,94,915431,15,5,2,High
MSME_1608,24,IT Services,5,3905752,19.45878938,6,Good,Yes,54,NA,9348758,12122484,1.04,56,121654,5,3,4,High
MSME_1609,18,IT Services,5,5211829,8.001984059,39,Poor,No,67,NA,42341002,26904549,1.03,60,239186,5,4,2,High
MSME_1610,20,AI Startups,8,8348835,8.878883013,49,Poor,No,90,NA,7480598,20866968,2.92,89,707017,19,0,1,High
MSME_1611,16,AI Startups,8,5002900,15.20241956,30,Average,No,90,NA,5147129,20740338,1.17,94,592137,17,3,4,Medium
MSME_1612,5,Healthcare,2,8190077,16.36574532,33,Good,No,82,NA,47901610,21638848,2.38,87,210663,19,5,1,High
MSME_1613,25,Retail,3,2495467,13.47512739,40,Average,Yes,88,NA,36007554,10705817,0.99,71,529554,1,1,3,High
MSME_1614,30,Healthcare,2,5527732,8.493645058,28,Average,No,55,NA,20870463,6241217,1.9,74,724757,16,4,3,High
MSME_1615,18,Manufacturing,4,4274170,15.21980531,41,Average,Yes,75,NA,6931785,24437955,0.53,62,620755,3,3,1,High
MSME_1616,24,Healthcare,2,9172035,17.89718581,39,Average,No,87,NA,23417663,10336767,0.65,59,412111,5,3,5,High
MSME_1617,7,AI Startups,8,5150445,27.54633049,10,Poor,Yes,67,NA,21433844,3304977,2.44,85,116468,4,3,1,High
MSME_1618,10,AI Startups,8,9846371,18.64340133,14,Average,No,74,NA,44630016,8234286,1.5,88,417510,16,4,1,High
MSME_1619,28,Fintech,7,7654615,27.24762975,35,Good,No,66,NA,12924267,14373403,1.07,74,288274,6,3,1,High
MSME_1620,28,Retail,3,8804592,5.826325135,25,Poor,Yes,90,NA,10283318,21238111,0.68,97,519050,17,5,1,High
MSME_1621,17,Retail,3,6801059,29.22835464,23,Average,No,75,NA,43594543,19859649,1.42,69,893415,16,0,1,High
MSME_1622,18,Healthcare,2,6468046,6.979515284,40,Good,Yes,54,NA,38626088,1089063,1.45,74,154781,15,1,5,High
MSME_1623,18,Retail,3,9445604,20.97600953,44,Good,Yes,95,NA,49096787,10357518,2.05,96,49500,13,1,4,High
MSME_1624,18,AI Startups,8,4667743,20.77287201,45,Good,Yes,62,NA,5373659,3542083,0.35,89,387407,17,2,5,High
MSME_1625,20,Manufacturing,4,4945990,24.31606468,48,Average,Yes,70,NA,32484363,10422220,1.07,97,610870,19,0,3,High
MSME_1626,25,Retail,3,4202682,16.31577846,5,Good,No,80,NA,46072135,29821692,2.76,88,612629,17,5,1,Medium
MSME_1627,6,Retail,3,2838625,23.04738995,32,Good,Yes,51,NA,28096681,28834490,1.83,62,534076,15,2,5,High
MSME_1628,6,Healthcare,2,9623995,21.44650113,42,Poor,No,53,NA,2393191,10332613,1.17,77,261159,19,2,4,High
MSME_1629,10,Manufacturing,4,8278359,8.685336364,40,Average,No,91,NA,6259382,14573906,2.15,95,911089,8,1,2,Medium
MSME_1630,7,Manufacturing,4,9245847,5.948508389,21,Average,Yes,56,NA,34223828,848556,1.75,78,665452,15,2,5,High
MSME_1631,18,Retail,3,4909330,7.226999116,15,Poor,Yes,96,NA,33903603,14506829,1.27,74,631176,8,4,5,Medium
MSME_1632,16,Manufacturing,4,8667970,28.31384028,43,Poor,No,57,NA,15217045,1507832,2.34,98,26479,2,5,4,High
MSME_1633,24,Manufacturing,4,7324244,28.5648064,24,Average,Yes,63,NA,2851986,4380438,1.5,79,897380,4,3,2,High
MSME_1634,5,Fintech,7,6450467,29.80535664,21,Good,No,55,NA,6819634,7334773,2.57,91,315343,11,4,5,High
MSME_1635,13,AI Startups,8,6725039,26.68919964,15,Poor,Yes,56,NA,23337997,17729740,0.13,91,629173,2,0,1,High
MSME_1636,15,AI Startups,8,7496794,17.27050096,22,Average,No,71,NA,13141081,19928639,1.52,62,699024,10,5,1,High
MSME_1637,29,AI Startups,8,3175010,27.66865851,39,Poor,Yes,95,NA,38245161,5212094,2.33,81,565541,17,1,3,High
MSME_1638,16,Retail,3,9123464,14.42654515,33,Poor,Yes,77,NA,48823850,21153460,1.07,60,871325,7,1,3,High
MSME_1639,18,Retail,3,5022581,28.74137224,11,Poor,No,71,NA,46590167,23782799,0.99,91,442303,11,5,4,High
MSME_1640,11,Manufacturing,4,1568947,10.89439559,32,Good,Yes,62,NA,34848033,28118037,2.04,73,222960,16,4,2,High
MSME_1641,19,Healthcare,2,2843664,9.93022281,25,Poor,Yes,94,NA,26509326,7895938,1.75,97,327733,17,5,1,High
MSME_1642,5,Fintech,7,4573121,23.96251615,36,Good,Yes,71,NA,19013954,29303135,1.96,70,190357,8,4,2,High
MSME_1643,20,Retail,3,5746789,16.36687937,44,Average,No,75,NA,13371402,8866600,0.93,79,212768,13,0,3,High
MSME_1644,5,IT Services,5,6838074,20.86938813,28,Good,Yes,66,NA,46470942,16671165,1.75,65,13702,12,1,4,High
MSME_1645,25,AI Startups,8,1532228,23.45082954,37,Poor,No,51,NA,47642870,22604950,2.88,73,424277,11,2,1,High
MSME_1646,27,IT Services,5,2641811,8.573307814,30,Good,No,61,NA,20983485,6741598,1.21,79,597002,11,2,1,High
MSME_1647,21,Fintech,7,8487145,12.14911459,11,Poor,Yes,100,NA,38042491,1492475,0.51,67,923578,5,1,4,Medium
MSME_1648,8,Manufacturing,4,2703609,6.041465441,43,Poor,Yes,86,NA,48031367,9781252,0.62,77,191039,19,4,1,High
MSME_1649,27,IT Services,5,6220680,7.52178764,42,Average,Yes,57,NA,6795617,14987515,1.61,78,965338,5,3,3,High
MSME_1650,25,AI Startups,8,604774,9.884068978,35,Good,No,91,NA,47160766,2851392,0.1,53,764192,2,0,2,High
MSME_1651,29,AI Startups,8,2113156,11.87979028,36,Good,Yes,72,NA,46894395,26032320,2.86,76,550882,16,5,2,High
MSME_1652,18,Retail,3,6066577,12.27372512,40,Poor,Yes,92,NA,22886741,7572087,2.24,50,36133,8,4,3,High
MSME_1653,6,AI Startups,8,2991134,12.87544062,29,Average,Yes,84,NA,9540197,2169274,2.16,100,326260,14,4,1,High
MSME_1654,26,Manufacturing,4,2720657,13.96348454,46,Good,Yes,61,NA,39790104,14730409,1.74,67,553863,14,1,3,High
MSME_1655,23,Manufacturing,4,7150097,29.61905829,37,Poor,No,57,NA,19225407,14623757,2.13,52,226283,10,3,4,High
MSME_1656,7,Fintech,7,7289944,19.65040331,35,Good,No,92,NA,46401025,1836850,2.94,51,381656,1,3,2,High
MSME_1657,22,Healthcare,2,7428796,6.401292473,21,Good,No,57,NA,24528507,21592971,0.64,67,986665,4,2,5,High
MSME_1658,28,IT Services,5,4851709,7.131395398,50,Poor,No,77,NA,22593662,10725844,1.17,69,126904,19,3,2,High
MSME_1659,23,AI Startups,8,8543286,29.83804524,32,Poor,Yes,89,NA,16198363,21235767,1,97,927736,1,4,1,High
MSME_1660,30,IT Services,5,8348624,17.56512743,10,Poor,No,100,NA,13436387,18200087,1.75,76,264434,2,5,2,Medium
MSME_1661,19,Manufacturing,4,6336991,23.29918443,14,Average,Yes,86,NA,25818371,22806197,1.39,54,603389,20,1,5,High
MSME_1662,24,Healthcare,2,9205427,19.82446016,38,Poor,Yes,75,NA,14677767,15119791,2.16,100,581460,8,1,1,High
MSME_1663,19,IT Services,5,2394270,26.06484986,49,Poor,Yes,64,NA,22571700,14731542,1.67,99,740291,14,4,4,High
MSME_1664,14,Fintech,7,4678565,7.6462249,22,Average,No,51,NA,11860160,22812641,0.78,99,425763,4,3,2,High
MSME_1665,15,Retail,3,1145789,16.33440586,28,Good,Yes,100,NA,41826091,13231213,2.3,81,831880,9,5,5,High
MSME_1666,9,AI Startups,8,8128009,27.29617662,16,Good,No,83,NA,37614138,13696468,0.71,74,620374,11,4,4,Medium
MSME_1667,20,Healthcare,2,7077699,24.02556092,6,Poor,No,51,NA,23449126,18780632,2.7,77,77294,11,0,5,High
MSME_1668,15,Fintech,7,8768934,17.38911223,36,Poor,Yes,87,NA,15612501,15339236,0.28,73,901788,20,1,5,High
MSME_1669,5,AI Startups,8,7930575,21.24238192,24,Good,Yes,81,NA,4249162,7457194,1.69,87,663604,6,2,3,High
MSME_1670,20,AI Startups,8,5170655,21.25359813,21,Poor,No,54,NA,16459295,29540771,1.93,97,515244,11,3,2,High
MSME_1671,13,IT Services,5,1215868,25.52418383,22,Poor,Yes,63,NA,18653879,11233090,1.3,98,982706,19,0,1,High
MSME_1672,25,Fintech,7,5363339,14.76878516,14,Average,Yes,58,NA,44584672,18815789,1.31,56,995147,14,2,4,High
MSME_1673,5,IT Services,5,7275366,6.395462598,14,Poor,Yes,94,NA,33186573,27401466,1.39,63,569174,9,4,5,Medium
MSME_1674,11,Fintech,7,3837640,15.06071845,33,Poor,Yes,67,NA,48143147,10598762,2.65,63,17692,13,2,4,High
MSME_1675,13,Healthcare,2,1306405,7.647018774,16,Good,Yes,95,NA,8056945,1338228,0.62,97,703118,5,1,3,High
MSME_1676,27,Retail,3,2618679,11.26971161,21,Average,No,67,NA,1937460,13787031,0.44,73,601065,18,1,4,High
MSME_1677,13,AI Startups,8,2436379,14.71489498,41,Average,Yes,57,NA,2229464,21647550,1.48,61,875581,13,4,5,High
MSME_1678,28,Healthcare,2,2954972,16.20853274,20,Poor,Yes,81,NA,28274897,13009394,2.77,53,989465,10,4,3,High
MSME_1679,18,AI Startups,8,6044020,22.76426037,38,Poor,No,78,NA,39142879,17571391,2.28,84,756581,11,4,3,High
MSME_1680,15,IT Services,5,597717,8.250748865,20,Good,No,60,NA,9228657,15269556,2.58,72,940796,19,3,1,High
MSME_1681,28,Manufacturing,4,8437149,22.71281763,6,Poor,No,99,NA,2694792,11056148,1.7,59,711743,17,1,4,High
MSME_1682,19,Healthcare,2,637660,18.02009058,37,Poor,Yes,95,NA,42354660,26785470,0.65,56,539569,4,5,4,High
MSME_1683,20,Healthcare,2,1207394,11.48820663,34,Good,Yes,98,NA,11489816,7478954,2.18,74,353030,15,5,2,High
MSME_1684,11,Manufacturing,4,7350196,19.10354867,5,Good,Yes,73,NA,15750286,12122646,0.6,75,987913,14,4,5,High
MSME_1685,5,Retail,3,9083933,22.31397544,17,Good,No,53,NA,42467302,13471827,1.89,88,902764,20,1,2,High
MSME_1686,26,Retail,3,4225346,14.00116631,42,Poor,No,78,NA,6485900,5019824,2.36,55,67622,5,3,2,High
MSME_1687,30,AI Startups,8,6461783,5.115522265,16,Average,Yes,68,NA,18893045,7512129,0.58,95,161730,17,2,3,High
MSME_1688,7,Fintech,7,7493500,14.18710366,16,Poor,Yes,91,NA,40288705,25164576,2.09,59,977953,2,1,1,High
MSME_1689,20,IT Services,5,1646300,9.585311585,9,Average,No,79,NA,16745160,25804580,0.94,54,100082,16,4,4,High
MSME_1690,15,IT Services,5,6589486,23.74832038,49,Poor,No,77,NA,14591224,3415882,0.11,62,659902,6,2,4,High
MSME_1691,29,Healthcare,2,6860117,18.67789676,30,Average,Yes,90,NA,48185066,8505917,0.36,55,173036,15,0,4,High
MSME_1692,14,Healthcare,2,8171387,15.28283811,42,Good,Yes,62,NA,47501559,14818235,1.88,72,92181,19,3,3,High
MSME_1693,17,Retail,3,4737735,19.72862183,11,Average,No,97,NA,15199664,23409343,1.25,52,973122,16,5,3,High
MSME_1694,19,Manufacturing,4,9948828,8.284595743,48,Average,No,56,NA,12499785,10672112,0.5,89,573374,5,3,1,High
MSME_1695,30,Retail,3,1737571,16.23883716,17,Average,No,62,NA,19018949,11905875,1.66,58,363966,8,5,4,High
MSME_1696,12,Retail,3,4987375,12.00086549,50,Average,Yes,58,NA,28131469,14679767,2.12,93,757419,13,4,4,High
MSME_1697,25,AI Startups,8,1006369,23.58314374,39,Poor,No,50,NA,23340595,29075398,2.85,50,402409,6,4,2,High
MSME_1698,19,Retail,3,514470,25.77869601,46,Average,Yes,100,NA,27649031,17955210,2.79,99,634740,4,0,4,High
MSME_1699,23,IT Services,5,4539842,27.1723691,12,Poor,Yes,76,NA,18041731,8559594,2.88,52,400261,14,4,1,High
MSME_1700,26,Retail,3,6384528,22.22803562,29,Poor,Yes,69,NA,45711185,3940968,2.07,94,528690,2,5,3,High
MSME_1701,5,Manufacturing,4,1012765,12.12080633,31,Average,Yes,100,NA,35875684,7944795,0.97,67,489342,15,1,4,High
MSME_1702,26,IT Services,5,8111430,5.04763537,17,Average,Yes,97,NA,19149627,7858749,0.44,50,637562,1,4,4,High
MSME_1703,27,IT Services,5,3100849,19.03340045,25,Average,Yes,94,NA,18278670,5983180,0.75,58,872044,15,2,5,High
MSME_1704,27,IT Services,5,8496207,15.67165584,7,Average,No,65,NA,26028310,9424952,0.86,66,561299,1,4,5,High
MSME_1705,18,Fintech,7,850336,6.856873781,14,Poor,No,73,NA,21671169,24083745,1.91,80,453930,19,1,2,High
MSME_1706,14,Fintech,7,6883735,16.19197709,44,Good,No,65,NA,38866310,8813404,2.12,78,151745,5,2,2,High
MSME_1707,21,Healthcare,2,3649880,5.774618097,28,Good,No,88,NA,12182394,27776778,2.1,94,940574,11,2,5,High
MSME_1708,20,Fintech,7,8491609,29.13879482,44,Good,No,85,NA,15259600,5886132,1.23,82,819074,6,2,5,High
MSME_1709,27,IT Services,5,4458920,15.89591388,26,Poor,Yes,62,NA,39536986,27781000,0.2,70,763170,16,2,5,High
MSME_1710,26,Healthcare,2,6993036,5.655177438,41,Average,No,81,NA,40014759,17348447,0.9,50,155178,6,0,1,High
MSME_1711,13,Manufacturing,4,6126385,24.6769303,49,Poor,No,60,NA,20184582,7764517,1.8,97,271872,11,1,2,High
MSME_1712,9,Fintech,7,5648783,5.902877747,25,Poor,No,97,NA,22336219,3033750,1.53,73,426093,1,3,1,High
MSME_1713,21,Fintech,7,1297609,16.83818258,18,Good,No,91,NA,48588807,2571007,0.85,57,725697,4,2,2,High
MSME_1714,6,Fintech,7,1182573,12.69726608,43,Poor,No,85,NA,45717105,28698945,0.39,69,630961,9,5,3,High
MSME_1715,23,Manufacturing,4,956815,21.92019267,49,Average,No,59,NA,27053090,5677170,0.26,95,79288,7,1,2,High
MSME_1716,12,Fintech,7,4442481,20.44729568,21,Poor,No,85,NA,31487219,25669696,2.14,91,597710,9,4,1,High
MSME_1717,13,IT Services,5,3865692,27.0263079,29,Poor,No,75,NA,32328650,19278016,0.71,59,890573,20,0,3,High
MSME_1718,28,Healthcare,2,1949087,13.54027928,6,Average,Yes,83,NA,25511966,12263895,0.13,91,821034,5,0,3,High
MSME_1719,28,Fintech,7,764351,9.416886853,9,Poor,Yes,50,NA,32944480,8919816,2.43,83,621643,9,0,1,High
MSME_1720,14,AI Startups,8,9574477,29.91714788,26,Poor,No,50,NA,29593411,1456205,1.15,66,22369,20,2,2,High
MSME_1721,24,Fintech,7,5915827,26.23156554,41,Poor,No,93,NA,45136057,10684236,0.37,50,373693,15,3,1,High
MSME_1722,7,IT Services,5,8227535,15.23518287,47,Average,No,85,NA,20931507,25543439,0.73,70,626857,5,2,5,Medium
MSME_1723,13,Fintech,7,3602639,16.20189363,37,Average,No,97,NA,14000733,12200291,1.7,58,32516,20,0,3,High
MSME_1724,14,Fintech,7,9157365,14.0997563,12,Poor,Yes,77,NA,5010385,3033830,0.57,89,447541,6,3,3,Medium
MSME_1725,10,Manufacturing,4,1218485,24.40830029,50,Average,No,79,NA,49116251,13541991,1.43,64,26644,14,5,5,High
MSME_1726,21,AI Startups,8,930745,16.2042366,41,Average,Yes,83,NA,13121936,20893206,1.01,66,957097,16,0,3,High
MSME_1727,6,Fintech,7,1851747,9.048394429,12,Good,No,60,NA,31122120,13727248,2.75,99,792212,17,0,3,High
MSME_1728,28,Fintech,7,5569779,7.92148064,5,Poor,No,65,NA,12612314,10546830,0.6,78,572755,11,0,1,High
MSME_1729,30,Manufacturing,4,5846668,17.86808182,44,Average,Yes,77,NA,39422098,23359006,2.02,60,289988,12,3,1,High
MSME_1730,5,AI Startups,8,7787593,8.76736698,11,Average,No,76,NA,49137564,1368719,0.85,89,28397,20,3,5,Medium
MSME_1731,30,Retail,3,7261357,19.42049369,37,Average,No,86,NA,26013032,10154358,1.17,93,390918,6,0,4,Medium
MSME_1732,17,Healthcare,2,5019327,15.32680833,23,Good,No,71,NA,23871215,1184609,1.06,81,126522,17,0,2,High
MSME_1733,22,Healthcare,2,2387962,20.1452362,41,Good,No,50,NA,48573619,9590583,0.73,61,961303,9,5,4,High
MSME_1734,26,Manufacturing,4,2805323,22.66956353,24,Poor,No,89,NA,4267606,29516883,1.75,59,804276,6,0,4,High
